iid,grupo,or,ctor,sexo,edad,inve,uso_app,tarjeta_debito,tipo_tarjeta,formacion
3049,trat2,0,0,0,63.2140914,45490.30748,1,1,3,2
3050,trat1,0,0,1,43.83234921,48334.78264,0,1,3,1
3051,trat2,0,0,0,53.03352383,56466.0156,1,1,1,3
3052,ctrl,0,0,0,39.18955836,42361.88459,1,0,2,2
3053,trat1,0,0,1,53.83925929,53940.96559,1,0,3,4
3054,ctrl,1,0,1,51.00556132,43593.42789,0,0,2,2
3055,ctrl,1,1,0,69.86343353,31921.08751,0,1,2,2
3056,trat1,0,0,1,37.80580241,34054.50175,0,0,3,2
3057,trat2,0,0,0,45.5208107,64889.28471,0,0,3,3
3058,trat1,0,0,0,44.30899624,50495.93669,1,1,2,2
3059,trat1,1,1,0,64.00957327,60204.69039,1,0,3,2
3060,trat1,1,1,0,58.13114617,61119.5195,0,0,3,3
3061,trat1,1,1,0,33.62164143,59610.01648,1,1,3,2
3062,ctrl,0,0,0,55.32562998,40165.43684,1,1,2,3
3063,trat2,0,0,1,52.78699026,58752.22737,1,1,3,5
3064,ctrl,1,1,1,61.86985228,33641.5266,0,1,2,2
3065,trat2,1,0,0,28.20228497,48058.5764,0,0,5,3
3066,trat1,1,0,1,37.11417845,40405.42122,1,0,3,2
3067,trat2,0,0,1,45.04587378,43075.19726,0,1,2,2
3068,trat1,1,0,1,61.38162544,44829.27073,1,0,2,1
3069,trat2,0,0,0,55.82128389,40897.82284,1,0,2,2
3070,trat2,1,0,0,49.96115409,38628.49628,0,0,3,4
3071,trat1,0,0,1,49.07328776,49333.21277,0,1,3,2
3072,trat1,1,0,1,61.04750831,38269.70082,1,1,2,2
3073,trat2,1,1,0,31.7047735,67173.25975,1,0,3,3
3074,ctrl,0,0,1,42.6539308,58306.0894,0,1,2,2
3075,trat2,1,1,0,36.9016819,69753.06263,0,1,3,2
3076,trat1,0,0,1,46.0223053,50816.90687,0,1,2,1
3077,trat2,1,0,0,35.35526127,48235.80903,0,1,3,3
3078,trat2,0,0,1,52.07499157,34895.97646,0,1,2,3
3079,trat1,0,0,0,61.31086881,51677.42047,1,1,2,2
3080,trat1,1,1,1,61.0427491,53673.46788,1,0,3,2
3081,trat1,1,1,1,39.2898303,66959.43889,0,0,3,5
3082,ctrl,0,0,1,41.89005382,45088.60857,1,1,2,4
3083,trat2,1,1,0,34.37955574,62598.05756,0,1,3,2
3084,ctrl,1,1,0,50.5416338,30663.39984,1,1,2,1
3085,trat2,1,1,1,38.03622198,58772.72931,1,0,3,3
3086,ctrl,0,0,0,70,55865.69542,1,1,2,4
3087,trat1,0,0,1,47.67053389,42793.6055,0,0,5,3
3088,trat2,0,0,0,51.90526639,47003.04678,1,0,2,2
3089,trat2,1,0,0,56.51769926,59629.41,0,0,2,2
3090,ctrl,1,0,0,41.41672695,34101.97447,0,0,2,2
3091,trat1,0,0,1,37.82369228,46589.90446,0,0,2,1
3092,trat1,0,0,0,51.48762226,47120.98805,1,1,4,2
3093,trat2,1,1,0,29.33897928,61363.961,1,1,3,3
3094,ctrl,0,0,1,53.30538486,50514.22258,1,0,3,3
3095,trat1,1,0,0,38.02041328,40954.11079,1,1,2,4
3096,trat2,0,0,0,43.00634036,45307.18211,0,0,2,3
3097,ctrl,0,0,0,49.08303338,45466.23968,1,1,2,3
3098,ctrl,1,1,1,59.51168965,27647.16251,0,1,2,2
3099,trat2,1,1,0,41.54525795,61920.06232,0,0,3,1
3100,ctrl,0,0,0,48.50745224,37684.75852,1,1,4,3
3101,trat2,1,0,0,48.27649683,40556.45986,0,1,2,3
3102,trat1,0,0,1,36.92077448,43953.36033,0,1,3,2
3103,ctrl,0,0,1,38.49974951,45230.91453,1,0,2,3
3104,trat1,0,0,0,60.04721145,42391.93654,0,0,5,3
3105,ctrl,0,0,0,39.78303647,36246.42135,1,0,4,2
3106,trat2,1,1,0,33.10853472,59609.20527,0,1,3,2
3107,trat1,1,0,1,43.12589155,49193.25222,1,1,3,3
3108,ctrl,1,0,1,41.03749642,52683.64348,1,0,2,3
3109,trat1,1,0,0,61.55102799,49931.01363,0,0,3,2
3110,ctrl,0,0,1,49.44518533,61378.57681,1,1,2,3
3111,ctrl,0,0,1,51.83425863,48731.53974,1,0,3,2
3112,ctrl,0,0,1,65.99147374,42575.79978,0,1,2,2
3113,trat2,0,0,0,52.55781391,57514.9829,0,1,3,3
3114,trat1,0,0,0,61.26868984,45877.20666,0,0,5,3
3115,ctrl,0,0,1,39.902367,57147.73228,1,1,2,2
3116,trat1,0,0,1,40.84492335,46718.46831,0,1,3,3
3117,ctrl,0,0,0,52.98058788,47756.57234,0,1,2,2
3118,trat1,1,1,0,61.56221251,60135.79008,0,1,3,3
3119,trat1,1,1,0,44.93780713,49102.30289,0,1,3,2
3120,trat2,1,1,0,53.79259245,66447.52852,0,0,3,2
3121,ctrl,1,1,1,36.84922633,31018.94828,0,0,2,3
3122,trat2,1,1,0,19.55684665,59166.41356,1,1,3,5
3123,trat1,1,1,1,54.52883257,61902.6109,0,1,3,3
3124,trat1,1,0,1,48.86783695,48022.04401,0,1,2,2
3125,trat2,1,1,1,27.21487236,67152.58491,1,1,3,3
3126,trat1,0,0,1,53.24275853,47869.34944,1,0,3,2
3127,trat1,0,0,0,57.31017889,43704.15951,1,1,3,3
3128,trat2,0,0,0,68.09280019,51346.99811,1,0,2,3
3129,ctrl,1,0,1,51.30587416,51096.18466,1,1,2,2
3130,trat1,0,0,1,70,51458.97742,0,0,3,2
3131,ctrl,0,0,1,38.73433777,40670.80056,0,1,2,2
3132,trat1,1,0,0,47.14106844,50188.31914,1,0,2,3
3133,trat1,1,0,1,41.97625462,44925.65076,0,0,5,3
3134,ctrl,1,0,1,37.02089885,36899.51408,0,1,3,2
3135,trat2,1,1,0,41.1564954,73296.46122,1,1,3,2
3136,ctrl,0,0,1,44.62406011,53039.58739,1,0,3,3
3137,trat2,1,1,0,56.28175484,67736.63603,1,0,3,2
3138,ctrl,1,0,0,49.19842029,41705.23392,1,1,2,2
3139,trat2,1,1,0,46.82572334,82603.69746,1,1,3,2
3140,trat1,0,0,0,39.81614828,51171.84289,1,1,2,4
3141,trat1,1,0,0,45.80165471,51570.76885,1,0,3,2
3142,ctrl,0,0,0,55.55091597,40496.98847,1,1,2,2
3143,ctrl,0,0,0,43.20939013,44834.33895,0,0,3,2
3144,ctrl,0,0,0,54.42766864,39491.66615,1,0,4,2
3145,ctrl,1,0,1,48.01958858,37805.12698,1,1,5,1
3146,ctrl,0,0,1,60.44937332,58625.4406,0,1,3,3
3147,ctrl,0,0,0,29.03215226,64625.96039,0,1,5,4
3148,trat1,1,0,1,56.70190627,46564.44232,1,1,5,2
3149,ctrl,0,0,1,43.61667474,50996.75575,1,0,3,2
3150,trat2,0,0,0,69.70315218,33542.55713,1,1,2,3
3151,trat1,1,1,0,40.32729951,57980.04905,1,0,5,2
3152,trat1,0,0,0,50.59830181,39269.93373,0,1,3,3
3153,trat2,1,1,0,43.14684671,59011.8755,1,0,3,2
3154,ctrl,0,0,0,58.99118714,47592.3381,0,0,3,2
3155,trat2,1,1,0,49.34008821,57315.00579,0,1,3,3
3156,ctrl,1,0,0,69.69778765,43630.28145,0,0,3,2
3157,trat2,1,0,0,70,32773.78379,0,0,3,2
3158,ctrl,0,0,0,46.19594094,45823.04486,0,1,3,3
3159,ctrl,0,0,0,65.58543967,44293.68458,1,1,3,3
3160,trat1,1,1,1,49.37822381,70325.4886,1,1,4,2
3161,ctrl,0,0,0,33.82283919,54861.20765,0,1,5,2
3162,trat2,1,1,0,34.20297722,77550.37275,0,0,3,3
3163,trat1,0,0,0,51.07956625,44949.98992,1,0,2,3
3164,ctrl,1,1,0,41.97627556,31374.52378,0,1,2,3
3165,ctrl,0,0,1,55.75898564,48449.41765,1,1,2,3
3166,trat1,1,0,1,49.71064253,50620.67258,0,0,3,2
3167,trat1,1,0,1,35.9077081,46205.66311,1,0,3,3
3168,trat2,1,1,0,32.9623373,62019.21375,1,1,3,3
3169,ctrl,0,0,0,30.20596874,39063.55873,0,0,2,3
3170,ctrl,1,0,1,45.78099699,48287.22636,1,1,5,4
3171,trat2,0,0,0,42.58055125,40090.74542,0,1,3,2
3172,ctrl,0,0,1,51.61648976,46009.77303,1,1,2,3
3173,ctrl,0,0,1,51.3199467,39667.90407,1,0,3,4
3174,trat1,0,0,1,53.80591741,42309.5536,0,0,3,2
3175,ctrl,0,0,1,53.33984218,44763.26973,0,1,1,2
3176,ctrl,0,0,0,38.47138859,33389.82322,0,1,2,3
3177,trat1,0,0,0,50.13731671,55946.23679,0,0,3,4
3178,ctrl,0,0,0,46.18410813,49588.39957,0,1,2,3
3179,trat1,0,0,1,41.53455972,50220.95321,1,1,2,5
3180,trat1,1,1,0,58.99801351,58857.12434,0,0,3,3
3181,ctrl,1,0,0,49.27431118,40848.60637,0,0,3,3
3182,trat1,1,1,0,48.17160601,54543.71483,0,0,3,3
3183,trat2,1,1,0,35.02766859,61701.72811,1,1,3,4
3184,ctrl,0,0,1,53.06511403,45410.1766,1,0,2,2
3185,ctrl,0,0,0,51.78259467,34451.466,1,0,2,2
3186,trat2,1,0,0,45.78025598,50623.54227,1,1,2,2
3187,ctrl,0,0,1,63.07293182,41490.95532,1,0,3,2
3188,ctrl,0,0,0,31.57174955,50938.45949,1,1,3,4
3189,trat2,1,0,1,46.86569823,44180.29808,0,1,2,2
3190,trat1,0,0,1,70,55725.86827,0,1,2,2
3191,trat2,1,1,1,37.7777285,57559.82214,1,1,5,3
3192,trat1,1,1,1,62.02430455,55706.94271,1,1,3,3
3193,trat2,1,1,0,36.69928764,56529.37005,1,1,5,3
3194,trat1,1,1,1,54.05530339,64271.70823,1,1,5,2
3195,trat1,1,1,1,40.41461905,65229.38793,1,0,5,3
3196,trat1,1,0,1,58.39009808,41426.96578,1,0,3,2
3197,ctrl,1,0,1,39.46728508,46326.66676,1,1,3,3
3198,trat2,0,0,1,60.12377248,36420.71632,0,0,2,2
3199,trat1,1,1,1,66.29309939,61440.94858,1,0,3,1
3200,ctrl,0,0,0,52.71602857,41745.22818,0,1,5,2
3201,trat2,0,0,1,40.1528666,42152.54489,0,1,5,3
3202,trat2,0,0,1,34.83313537,32161.34418,0,0,3,1
3203,trat1,1,1,0,39.83499259,54404.96406,1,0,5,3
3204,ctrl,0,0,0,53.22706056,41611.16423,0,1,3,3
3205,ctrl,1,1,1,54.57868408,30769.0187,1,0,2,2
3206,trat2,0,0,0,50.9699007,40043.31191,0,1,2,2
3207,ctrl,1,1,0,45.80569168,31734.73213,0,0,2,2
3208,trat2,0,0,1,39.23759317,45844.46178,0,0,5,4
3209,ctrl,0,0,1,45.40536033,36974.87512,0,0,3,3
3210,trat2,1,1,0,24.66295801,73219.24786,1,0,3,2
3211,trat2,1,1,0,50.47202041,70921.87105,1,1,5,3
3212,ctrl,0,0,0,51.37948348,40579.5706,0,0,2,3
3213,trat1,1,1,1,41.05089784,61134.29199,0,1,5,3
3214,trat2,0,0,0,57.59878335,54454.1048,0,0,3,5
3215,trat1,1,0,0,49.66170632,42996.92111,0,1,3,2
3216,trat2,1,1,0,27.42518321,59145.83051,1,1,3,4
3217,trat1,1,0,0,51.00265424,52183.45946,0,1,3,3
3218,trat2,1,1,0,34.97502007,61491.9393,1,0,3,3
3219,trat1,1,1,0,42.67168014,62762.43014,0,1,5,5
3220,ctrl,1,0,0,70,48695.39734,1,1,2,2
3221,trat1,1,1,1,54.2089575,56746.97241,1,1,3,2
3222,ctrl,0,0,1,63.82958875,47322.87048,0,1,2,4
3223,trat1,1,1,0,40.6676038,58102.24197,1,0,5,4
3224,trat2,0,0,0,56.43801542,42263.32772,0,1,2,3
3225,trat1,1,0,0,39.71909317,49088.00193,1,1,2,3
3226,trat1,0,0,0,44.04778861,39887.91308,1,0,3,2
3227,ctrl,0,0,1,43.0230291,37764.66924,0,0,3,2
3228,trat1,0,0,1,55.9503932,42540.44684,1,1,5,2
3229,ctrl,1,0,1,32.301841,42038.58046,1,0,2,2
3230,trat2,1,0,0,56.51661147,48276.88428,1,1,2,4
3231,ctrl,0,0,1,42.87499112,39893.72522,0,1,3,2
3232,trat2,0,0,0,58.17431062,37212.47846,1,1,2,3
3233,trat2,1,1,1,18,69871.77132,1,1,5,2
3234,trat2,0,0,0,41.17598156,38498.56674,0,0,3,5
3235,trat1,1,0,1,29.36223951,49149.58126,0,1,2,2
3236,trat2,1,1,1,36.0425732,61332.55637,0,1,3,3
3237,trat1,0,0,0,50.44544184,48371.54842,0,0,3,3
3238,trat2,1,1,0,31.01060431,63426.52209,0,1,3,2
3239,trat2,1,1,1,23.8227461,67238.66774,1,0,3,2
3240,trat2,1,0,0,50.94986687,48800.75308,1,1,3,4
3241,ctrl,1,0,0,58.27057186,36360.36946,0,0,2,3
3242,trat2,1,1,1,45.26945471,66714.84337,0,0,3,3
3243,trat1,1,1,0,50.0002701,49085.04085,0,0,3,2
3244,trat1,0,0,1,43.59548778,52402.11756,0,0,3,3
3245,trat1,1,1,0,46.83773225,53203.02392,0,1,3,3
3246,trat1,1,0,1,50.44616398,44202.56846,1,0,5,3
3247,trat1,1,1,1,44.75746387,57480.97166,0,1,1,2
3248,trat2,0,0,1,51.38139835,50250.5274,0,1,3,3
3249,trat2,0,0,1,52.35720972,46344.95507,1,1,2,3
3250,trat1,1,1,0,53.2546804,67817.26795,0,0,3,4
3251,trat2,1,1,0,18,65415.50806,1,1,3,1
3252,ctrl,0,0,1,54.22304454,48854.75004,0,1,2,2
3253,trat1,0,0,0,44.68865284,44009.82222,0,1,2,2
3254,trat2,1,1,0,26.22734296,66206.84746,1,1,3,3
3255,trat1,1,1,1,28.87995625,62552.27959,0,1,4,2
3256,ctrl,0,0,0,64.66749484,32601.42609,1,1,3,2
3257,trat2,0,0,1,47.72947125,48440.9816,0,0,5,2
3258,trat1,0,0,1,64.56881681,44105.89751,1,0,2,4
3259,trat1,1,0,1,50.20332429,41794.88724,0,1,2,3
3260,trat2,1,1,0,33.11989758,62605.75568,0,0,3,3
3261,ctrl,0,0,1,42.04933997,61517.18593,0,1,2,4
3262,ctrl,1,0,1,62.41427837,37075.96929,1,1,5,2
3263,ctrl,0,0,0,60.22251355,45539.36726,1,1,5,1
3264,trat2,0,0,1,42.39939266,44210.31671,0,1,3,3
3265,ctrl,1,0,1,49.11637874,43880.35537,1,1,4,3
3266,trat1,1,1,1,50.42618615,61309.70436,1,1,3,2
3267,trat1,0,0,1,47.39803632,52314.11096,0,0,3,3
3268,ctrl,0,0,1,54.35358331,40121.64445,0,0,3,2
3269,trat2,1,1,0,30.39993383,69378.9819,1,0,4,2
3270,trat2,1,1,1,23.88652456,61558.22579,0,0,3,3
3271,trat2,1,1,0,37.47325871,65330.72427,1,0,3,2
3272,ctrl,0,0,0,45.66035155,41581.71634,0,0,3,2
3273,trat1,1,1,1,49.91085853,66835.86167,0,0,1,3
3274,ctrl,0,0,0,45.87947127,55139.3439,0,1,2,3
3275,trat1,1,1,1,44.47656411,60783.05736,1,0,3,4
3276,trat1,0,0,1,41.80372663,34899.66078,0,0,3,3
3277,ctrl,0,0,0,67.01039053,37649.6065,0,1,2,4
3278,ctrl,0,0,1,46.02457812,59819.28577,1,0,3,2
3279,trat2,1,1,0,30.96237066,66319.86593,0,1,5,2
3280,trat2,1,1,1,26.37240584,65711.61711,1,1,3,4
3281,ctrl,0,0,0,52.74405269,38089.32212,1,1,2,3
3282,ctrl,0,0,1,56.26152085,46695.21799,1,1,3,2
3283,ctrl,0,0,0,41.48092316,53710.45422,0,1,2,1
3284,trat2,1,1,0,26.80640433,65243.13785,1,0,5,3
3285,trat1,1,1,0,41.3114694,59670.18455,0,0,3,3
3286,trat2,1,1,1,40.29037027,62893.00328,0,0,3,2
3287,trat1,1,0,0,64.24967073,51771.87496,0,1,5,3
3288,ctrl,1,0,0,48.75560668,35581.07633,1,1,3,3
3289,trat1,1,1,0,43.67625074,62436.97973,0,0,5,5
3290,ctrl,0,0,0,48.68169449,41454.36669,1,1,2,3
3291,ctrl,1,1,0,54.59410304,31612.52032,1,0,2,3
3292,ctrl,0,0,0,50.63336481,52228.35297,1,1,5,2
3293,ctrl,0,0,0,54.91569395,49899.78827,1,0,2,2
3294,ctrl,0,0,0,42.32462973,43436.48616,1,1,3,4
3295,ctrl,1,1,0,50.91560032,31330.50666,1,0,2,3
3296,ctrl,0,0,0,57.03163036,58277.99688,0,1,2,2
3297,trat1,1,1,1,55.14689192,49459.96005,0,1,3,2
3298,ctrl,0,0,1,48.76081765,45422.27248,1,1,1,1
3299,trat2,1,1,0,32.43475854,72050.12886,1,0,3,3
3300,trat1,0,0,1,40.61762152,39984.40411,0,1,1,2
3301,ctrl,0,0,1,43.15320249,39255.21423,0,1,2,2
3302,ctrl,1,0,1,41.67864971,39749.45687,0,1,2,2
3303,trat2,1,1,0,33.06260303,67433.74441,1,0,1,4
3304,trat2,0,0,0,47.68541094,41803.74562,1,1,3,5
3305,trat1,0,0,1,41.39390482,52044.36529,0,0,3,2
3306,trat2,1,1,0,22.48091077,54385.7945,0,0,2,3
3307,trat1,0,0,1,50.06331982,40478.92857,1,0,5,3
3308,trat2,1,1,0,42.76190354,67213.37023,1,1,3,5
3309,ctrl,0,0,1,59.14331136,54850.77532,0,1,2,3
3310,trat2,1,1,1,29.25418039,66187.65264,1,1,3,5
3311,ctrl,0,0,1,52.08821674,46935.88277,1,1,3,3
3312,trat1,0,0,1,53.38833614,51856.9595,1,0,3,2
3313,ctrl,0,0,1,52.70303238,44591.11023,0,1,2,3
3314,trat1,1,1,0,35.98192121,63159.48677,1,0,3,2
3315,trat2,1,0,0,62.28499566,51095.78519,0,0,2,3
3316,ctrl,0,0,1,61.25305309,50799.74988,0,1,3,2
3317,trat1,0,0,1,37.92199766,45518.08733,1,0,4,2
3318,ctrl,0,0,1,61.29661511,45206.85156,1,1,1,3
3319,ctrl,0,0,1,44.80403132,40971.62108,1,1,3,3
3320,trat2,1,1,0,28.74905231,71371.83824,0,1,2,4
3321,trat1,1,1,1,36.7100594,60961.3703,1,1,3,2
3322,trat2,1,1,0,39.14200537,62669.20878,0,1,3,2
3323,trat2,0,0,0,33.63044784,34135.80236,1,1,3,3
3324,ctrl,0,0,1,61.90483962,52068.6834,1,1,5,3
3325,trat1,0,0,0,51.70216045,44324.77465,0,1,2,2
3326,trat2,0,0,1,38.31375051,45696.75668,1,1,2,3
3327,ctrl,1,1,1,46.36160033,33721.53801,1,1,2,2
3328,trat1,1,1,1,27.68599655,60498.18658,1,0,4,3
3329,ctrl,0,0,0,50.77166286,54610.56034,0,1,3,2
3330,trat2,1,0,1,62.16279679,57272.07693,0,0,3,2
3331,ctrl,0,0,0,57.1082817,52163.67242,1,1,2,4
3332,ctrl,0,0,1,51.06226217,44587.58852,1,1,3,3
3333,trat1,1,0,1,49.32446667,47651.10331,1,0,3,1
3334,trat2,1,1,1,32.0212564,65354.09693,1,1,3,3
3335,trat1,1,1,1,55.7134655,69029.97686,1,0,3,4
3336,ctrl,0,0,0,65.03371274,39813.71376,1,1,3,2
3337,trat2,1,1,1,37.81079045,63281.57351,0,1,3,3
3338,trat2,0,0,1,55.7024088,46164.34999,1,0,2,3
3339,trat1,1,1,0,45.74568798,61135.61075,1,1,3,3
3340,trat2,1,1,0,20.18056512,72867.13198,1,1,2,3
3341,ctrl,0,0,1,57.16895869,55279.07714,1,0,2,4
3342,trat1,1,0,0,40.45882507,48466.37781,1,0,2,3
3343,trat1,0,0,1,47.24697001,49553.82456,0,0,3,2
3344,trat2,1,1,0,32.98781166,63609.04964,1,1,3,3
3345,trat2,0,0,1,57.52857645,42024.79105,0,1,2,3
3346,trat1,1,1,1,46.56393416,56278.85617,1,0,1,4
3347,ctrl,1,0,1,48.58803752,48922.93847,1,0,3,2
3348,trat1,1,1,0,62.75125367,61453.71557,0,1,3,5
3349,trat1,1,1,0,46.70574758,48320.63481,0,1,2,2
3350,trat2,0,0,0,68.21458402,43235.93037,0,1,2,3
3351,trat1,1,0,1,65.03307314,51091.45312,1,1,3,3
3352,ctrl,0,0,1,53.10123403,32569.7552,1,0,1,2
3353,trat1,1,1,0,48.82425302,65409.79491,0,0,2,4
3354,trat2,1,1,0,30.29808185,58903.24619,1,0,3,2
3355,ctrl,0,0,0,45.10283189,41615.43596,0,0,2,3
3356,trat2,0,0,1,48.9021011,50500.55229,1,0,3,2
3357,ctrl,0,0,1,64.24119442,29881.5871,1,1,2,3
3358,trat2,1,1,1,43.70537508,61355.71259,0,0,3,4
3359,trat1,1,1,1,70,64091.77908,0,0,3,3
3360,trat2,0,0,1,47.23941766,41112.15408,0,0,3,2
3361,trat2,0,0,0,42.17561701,48021.51145,1,0,4,3
3362,trat2,0,0,1,51.64064138,45027.30334,1,1,2,2
3363,trat1,1,1,0,55.91991898,52309.0357,1,1,3,3
3364,trat1,0,0,1,36.15613997,45847.30152,0,1,3,2
3365,trat2,1,0,0,38.37070336,56179.31571,0,0,5,3
3366,trat2,1,0,1,48.78754797,52370.20322,1,1,2,3
3367,trat1,1,0,1,59.32300809,37805.58677,0,1,2,3
3368,trat2,1,1,0,22.19616868,64372.21952,1,1,3,3
3369,ctrl,0,0,1,54.81524275,34594.12172,1,0,2,2
3370,trat1,1,1,0,54.13753089,55858.7548,0,1,3,2
3371,trat1,1,0,1,53.83784091,43814.41628,1,1,1,2
3372,trat2,1,1,0,40.89295266,67765.48115,0,0,3,4
3373,ctrl,0,0,0,46.70062106,35611.60678,1,1,3,2
3374,trat1,1,1,0,68.30865264,54529.55237,1,1,1,5
3375,ctrl,0,0,0,57.76633992,39290.45027,0,0,5,2
3376,trat1,0,0,1,70,53443.57081,1,1,2,5
3377,ctrl,0,0,0,47.52647368,54901.31951,1,1,2,2
3378,trat1,1,0,0,53.84052101,58272.81531,0,1,2,3
3379,trat2,0,0,1,51.00039576,40511.33459,1,0,3,3
3380,trat2,1,1,0,25.67230416,62984.02755,0,0,2,3
3381,trat1,0,0,0,36.71582878,45220.77165,0,0,2,2
3382,ctrl,1,1,1,44.84725967,29298.2656,0,1,2,2
3383,ctrl,0,0,1,70,49125.58166,0,1,3,3
3384,ctrl,0,0,0,58.82897289,44088.67786,0,0,2,2
3385,ctrl,0,0,1,41.66928228,48650.90279,1,1,5,2
3386,ctrl,0,0,1,54.6392264,37714.18126,1,1,2,3
3387,trat1,1,0,0,49.68243104,49536.2339,1,0,3,2
3388,ctrl,0,0,0,30.67441624,48915.9175,0,0,4,2
3389,ctrl,0,0,1,28.60014157,55212.35795,0,0,2,2
3390,trat1,0,0,1,54.55949743,56871.76893,0,1,5,3
3391,trat1,0,0,0,63.96174848,47906.56217,1,0,2,3
3392,ctrl,1,0,1,66.84914108,42027.12672,1,1,4,3
3393,ctrl,0,0,1,66.3229928,49441.67321,0,1,2,4
3394,trat2,0,0,0,39.96360451,37493.21479,0,0,5,3
3395,trat2,1,1,0,33.31854936,71426.51832,1,1,5,2
3396,trat1,0,0,0,47.43191633,39661.23312,1,1,3,3
3397,trat2,1,1,0,39.69738657,63615.95277,0,0,2,2
3398,trat2,1,1,0,39.06711842,66392.35066,0,1,3,2
3399,trat2,0,0,0,44.0832542,54386.83829,0,0,3,3
3400,trat2,1,1,0,33.03969784,66083.32044,1,1,5,2
3401,trat2,1,1,0,33.70344791,63467.71849,0,0,3,4
3402,ctrl,1,0,1,50.32802795,39635.41316,0,0,3,2
3403,ctrl,1,1,0,52.83846057,27012.46027,0,0,4,3
3404,ctrl,0,0,1,64.20684803,45870.11852,0,1,2,3
3405,ctrl,0,0,1,36.03445318,39617.12681,1,0,3,2
3406,ctrl,0,0,1,64.30448482,40880.01496,0,0,3,2
3407,trat1,0,0,1,47.68411164,46298.2286,0,0,2,3
3408,trat2,1,0,1,62.3830772,40163.20511,0,0,3,3
3409,trat1,1,1,0,48.28367009,68927.88409,1,0,5,2
3410,ctrl,1,0,1,42.1311635,51219.62452,0,1,3,2
3411,ctrl,1,1,1,59.81671499,28541.67249,1,0,2,2
3412,trat2,1,1,0,21.57758582,74270.08368,1,0,1,3
3413,trat2,1,0,0,40.87500224,38489.07076,1,0,2,3
3414,trat1,1,1,0,51.41022699,53094.58524,1,1,3,2
3415,trat1,1,1,1,44.99984992,57437.87725,0,1,2,3
3416,trat2,0,0,0,56.06687616,41637.4224,1,1,2,5
3417,trat1,1,1,0,46.67302992,59410.11118,1,0,3,4
3418,ctrl,1,1,1,32.10134092,30367.62418,1,0,3,4
3419,trat1,1,1,1,45.15594945,61668.82606,0,1,3,3
3420,ctrl,0,0,1,42.09326446,33980.37566,1,0,3,3
3421,ctrl,1,1,0,39.39808771,30046.88964,0,0,2,4
3422,trat2,0,0,0,48.48356845,47224.06403,0,0,5,2
3423,trat1,1,0,0,62.68755428,56880.22857,0,1,4,3
3424,trat2,0,0,0,31.9143683,49229.35237,1,0,3,3
3425,ctrl,0,0,0,53.6594141,36533.13677,0,1,3,2
3426,ctrl,1,0,0,60.96384106,53515.13371,1,0,2,3
3427,trat1,0,0,0,69.43426112,51162.73314,0,1,2,2
3428,trat2,1,0,0,50.18713877,48176.82547,0,1,2,2
3429,trat2,0,0,1,59.8464358,43004.02816,0,0,2,2
3430,trat1,1,1,0,43.97204065,65641.49737,1,0,3,2
3431,trat2,0,0,1,58.78697654,36932.96583,1,0,3,3
3432,trat2,1,1,0,23.5964359,62398.74991,1,1,2,3
3433,trat2,1,1,0,40.66499183,64029.01193,0,1,2,2
3434,trat2,1,0,1,57.41469767,39466.57968,1,0,5,2
3435,ctrl,1,0,1,58.51766558,36271.99668,1,1,3,2
3436,ctrl,0,0,0,56.17100941,37249.2566,0,1,3,3
3437,trat1,1,0,1,57.64781481,37774.88848,1,1,2,2
3438,trat1,1,0,1,44.09415752,39131.27494,0,1,3,3
3439,trat2,1,0,0,49.89427888,43405.3946,1,0,2,2
3440,ctrl,0,0,1,57.66818141,48338.529,0,0,3,4
3441,trat2,0,0,1,41.81160249,34483.96875,0,0,5,5
3442,trat1,0,0,0,58.47810549,32681.06951,1,1,3,3
3443,trat2,1,1,0,30.59558006,62796.0775,1,1,3,2
3444,trat2,1,1,0,32.48689176,70508.54995,0,0,5,4
3445,trat2,0,0,0,45.96372121,53139.95767,1,1,3,3
3446,ctrl,1,0,0,46.93054093,52058.4472,0,1,2,4
3447,ctrl,0,0,1,48.41897506,30864.83538,0,0,3,2
3448,trat2,0,0,0,55.8353221,37768.86749,1,0,2,3
3449,trat2,1,0,1,51.41071279,53252.42319,0,0,2,2
3450,ctrl,1,0,1,42.9104004,54157.72593,0,0,2,4
3451,ctrl,0,0,1,44.2005997,24822.5682,0,0,2,3
3452,ctrl,1,0,0,38.22381094,44983.86227,1,1,3,3
3453,ctrl,0,0,0,44.55700209,48542.36857,1,1,2,3
3454,ctrl,1,1,1,35.62713135,25913.41388,0,1,2,3
3455,ctrl,0,0,0,59.70798936,42737.07814,0,0,2,3
3456,trat2,1,1,0,44.33507002,69851.8129,0,0,5,1
3457,ctrl,0,0,1,55.42107716,39302.76426,0,1,5,3
3458,trat2,1,1,1,23.33056693,62738.67242,1,1,5,2
3459,trat2,1,1,0,28.16230983,58244.88119,1,1,3,2
3460,ctrl,0,0,0,40.5293956,34930.87433,0,0,1,4
3461,trat1,1,1,0,48.88049469,63354.89092,0,0,3,2
3462,trat2,0,0,1,44.83709261,40922.67208,1,1,2,4
3463,ctrl,0,0,1,65.55241062,39425.58415,1,0,5,4
3464,ctrl,1,0,0,44.8462747,41286.37453,1,1,1,2
3465,trat2,1,1,0,42.60869302,69696.21903,0,1,3,3
3466,trat1,1,1,1,40.55933346,55179.63101,0,1,2,2
3467,trat1,0,0,1,30.12322819,44929.83174,0,1,3,2
